ID,YEAR,DATE,DAY_WEEK,TIME,FULL_ADDRESS,LON,LAT,TYPE,SOURCE,XFINAL,Xkm,YFINAL,Ykm,Address,Main,RoadType,ISINTERSEC,TRACT,CouncilDIS,Councillor,PlanningDi,OIF1,OIF2,OIF3,OIF4,BLFinal,CS,LIGHTING,Indoor,Light,LightEng,WEATHER,PrecipCond,AtmosCondi,DayNight,Tmax,Tmin,Tavg,Temprange,SunriseTim,SunsetTime,SnowFall,PrecipTota,Fault,Doored,HelmetDocu,TaxiFinal,hitrunfina,AlcoholFin,INJURED,TRANSPORTE,TREATED,GENDER,ETHNICITY,AGE,Narrative,
B2096,2011,8/3/2011,Wednesday,8:56:00 AM,"488 Southampton St South Boston , MA, USA",-71.0584355,42.3297872,BVA,E911,775618.892622,236408.638471,2945475.335243,897780.882182,488 Southampton St,1,Emp,0,61200,2,Councillor Linehan,South Boston,7,8,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,74,65,70,9,4:38:00 AM,7:03:00 PM,0,0,0,0,0,1,0,0,1,0,1,MALE,BLACK NON-HISPANIC,23,"On Wednesday xxxxxxxx about xxxx hours Officer xxxxxxxxx responded to a radio call for a pedestrian struck at xxx xxxxxxxxxxx St. 

Upon arrival officer observed a male lying in the middle of xxxxxxxxxxx St. at xxxxxx St. on his back and a black and red bicycle on its side just feet away.  

Officer was approached by Boston Police Officer xxxxxxx Green (Detail Officer in xxxxxx Sq.) who pointed out the vehicle and the driver of the vehicle who had pulled to the right on xxxxxxxxxxx St. Officer Green stated that he observed the operator of the bicycle, identified as xxxxxxxx xxxxxxxx, riding on the sidewalk and then ride off the sidewalk onto xxxxxxxxxxx St. heading into xxxxxx Sq traveling in the wrong direction.  He also observed a black kia pull out of xxxxxx St. turn rt and strike the cyclist.  He stated that the cyclist tried to avoid the collision by turning right.  The Kia struck the bicycle on the rear wheel with the front drivers side bumper causing xxxxxxxx xxxxxxxx to fall off the bike onto his back.  

Mr. xxx stated that he was pulling out of xxxxxx St. onto xxxxxxxxxxx St. and hit a man on a bicycle.  He stated he did not see the cyclist until it was too late.  

xxxxxxxx xxxxxxxx stated he was coming down xxxxxxxxxxx St. on the sidewalk when he noticed a car about to come out of xxxxxx St.  He stated that he rode out onto xxxxxxxxxxx St. and tried to go around the car but was unsuccessful.

Mr. xxx xxxxxxxx was treated on scene by Ambulance xxxx (xxxxxxxxxxxxxxxx) he refused further Medical treatment.  There were no visible injuries.  The bike suffered no damage.

Mr. xxx stated there was some scratches on his bumper from the accident.  

xxxx, xxxx, xxxxx, xxxxx, xxxxx, xxxxx, also assisted.

Fire also responded",
B2097,2011,8/4/2011,Thursday,12:14:00 PM,"98 Atlantic Ave Central Boston , MA, USA",-71.0519378,42.3616652,BVA,E911,777269.92872,236911.874274,2957133.053751,901334.154783,98 Atlantic Ave,1,Emp,1,30300,1,Councillor LaMattina,Central,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,76,67,72,9,4:39:00 AM,7:01:00 PM,0,0,0,1,0,0,0,0,1,1,1,FEMALE,WHITE NON-HISPANIC,28,"About xxxxx P.M., on Thursday, on xxxxxxxxxx, Officer Gill in the xxxxx unit, responded to a radio call to assist the xxxx unit (Hackney Unit) for a Struck Pedestrian, at Atlantic xxxxxxxxxxxxxx St.

 Upon arrival Officer observed the xxxx unit (Officer Ward and Officer xxxx) on scene. Officer Ward informed Officer Gill that a bicyclist was struck by an opened passenger door of a taxi cab. Officer Gill spoke with the Victim (Heather xx xxxxx (xxxxxxx. xxxxxxxx) who stated that she was on her bicycle traveling down Atlantic xxxxxxxxxxxx St in the middle of the two lanes. Ms. xxx stated that a taxi cab was the second motor vehicle in the left hand lane stopped at a red light at Atlantic  xxxxxxxxxxxxxx St. She further stated that the passenger's door of the taxi cab swung open and struck her bicycle causing her to fall off the bicycle and to land on the right side of her body. 

 Officer spoke with the Passenger of the taxi cab (xxx xxxxx xxxxxxxx, xxxxxxx. xxxxxxxx) who stated that the taxi cab was on Atlantic Ave. in the left hand lane stopped at a red light. She stated that she paid the cab driver and told him that she was getting out of the taxi cab. Ms. xxx further informed Officer that the taxi cab driver acknowledged the fact that she was exiting out the taxi cab. She stated that when she opened the passenger's right side rear door it struck a bicyclist.

 Officer spoke with the Operator (xxxxxxxx xxxxxxxxx, xxxxxxx. xxxxxxxx) of the Taxi Cab (xxxxxxx Reg. xxxxxxx, Toyota Camry, sedan, white in color) who stated that he was on Atlantic Ave. in the left hand lane stopped at a red light behind another motor vehicle. Mr. xxx stated that the passenger gave him the money and just got out of the cab. He informed Officer that he was unaware that she was going to open the door and get out in the middle of the street.

 Officer Gill spoke with Officer Ward in the xxxx unit (Hackney Unit)  who stated that he did not cite the taxi cab driver. 

 Victim (Heather xxxxxxx) was transported by Emts xxxxxx and xxxxxxxxx in the xxxx unit to MGH for complaint of pain to her right side of body.",
B2098,2011,8/5/2011,Friday,8:51:00 AM,"6 Saybrook St Allston , MA, USA",-71.1492141,42.3549053,BVA,E911,750829.140304,228852.721965,2954600.449944,900562.217143,6 Saybrook St,0,Res,1,601,9,Councillor Ciommo,Allston/Brighton,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,75,67,71,8,4:40:00 AM,6:59:00 PM,0,0,0,0,0,0,0,0,1,1,1,MALE,WHITE NON-HISPANIC,29,"AT ABOUT xxxx AM ON xxxxxxxx P.O. xxxxx THE xxxxx UNIT RESPONDED TO A RADIO CALL FOR A M/V CRASH INVOLVING A BICYCLIST.
      UPON ARRIVAL P.O. xxxxx CONDUCTED A SHORT INTERVIEW OF THE VICTIM ""xxxxx xxxxxxxx"", WHOM AT THE TIME WAS BEING TREATED BY xxxxxxxxx AMBULANCE #xx EMTS xxxxxxxxxxxxx.  MR. xxx RELAYED THAT WHILE OPERATING HIS BICYCLE NORTH ON MARKET ST. AT xxxxxxxx ST., HE WAS STRUCK BY A MOTOR VEHICLE THAT WAS TURNING RIGHT ONTO xxxxxxxx ST. FROM MARKET ST..
      P.O. xxxxx INTERVIEWED THE OPERATOR (xxxxxx xxxxxxx xxxxx) OF THE VEHICLE WHICH STRUCK MR. xxx.  MS. xxx RELAYED THAT SHE WAS OPERATING MASS. REG. # xxxxxx, A xxxx TOYOTA xxxxxx, COLOR xxxx, VIN # xxxxxxxxxxxxxxxxx, COMMERCE INS. CO..  MS. xxx STATED THAT SHE WAS OPERATING NORTH ON MARKET ST., AND ATTEMPTED TO MAKE A RIGHT TURN ONTO xxxxxxxx ST. WHEN SHE ACCIDENTALLY STRUCK MR. xxx ON THE BICYCLE.  
      P.O. xxxxx INTERVIEWED WITNESS ""xxxxxxx xxxxx"" WHOM RELAYED THAT SHE WITNESSED THE COLLISION.  MS. xxx RELAYED THAT MS. xxx WAS OPERATING ON MARKET ST. ATTEMPTING TO MAKE A RIGHT TURN ONTO xxxxxxxx ST., WHEN THE OPERATOR STRUCK MR. xxx.  SHE STATE THAT SHE COULD NOT xxxxxxx WHETHER OR NOT MR. xxx WAS OPERATING ON THE STREET OR THE SIDEWALK PRIOR TO THE CRASH.  
     MR. xxx WAS SUBSEQUENTLY TRANSPORTED TO ST. xxxxxxxxx'S HOSPITAL FOR FURTHER EVALUATION AND TREATMENT.  P.O. xxxxx COMPLETED A ""CRA xx"" CRASH FORM.  OTHER RESPONDING UNITS INCLUDE THE xxxxx P.O. xxxxxxxx, AND xxxx SGT. xxxxxxx.  MR. xxx'S BICYCLE WAS SECURED BY P.O. xxxxx AT xxxx FOR xxxxxxxxx BY THE VICTIM AT A LATER TIME.",
B2099,2011,8/11/2011,Thursday,7:13:00 AM,"5 Chilcott Pl Roxbury , MA, USA",-71.100077,42.3131879,BVA,E911,764219.980476,232934.250049,2939531.98736,895969.349747,5 Chilcott Pl,0,Res,1,120300,7,Councillor Jackson,Roxbury,98,98,98,98,0,0,OUTSIDE - NIGHT - STREET LIGHTS,0,0,0,CLEAR - NIGHT,3,1,1,82,64,73,18,4:47:00 AM,6:51:00 PM,0,0,0,0,0,0,0,0,1,1,1,FEMALE,99,20,"About xxxx PM on Thursday August xx, xxxx Officer xxxxxxxxx while assigned to the xxxxx unit responded to Washington Street at xxxxxxxx Street for a xxxxxxxxxxxxxxxxxxxx struck. 

Upon arrival both the bicyclist and the motor vehicle was no longer on seen. About five minutes later the bicyclist (xxxxxxx Carter) walked into District xxxx with abrasions to his left arm and a bump on his forehead. Mr xxx stated that he was traveling up Washington Street towards Forest Hills in the Jamaica Plain area of the city. Mr xxx stated that a blue sedan was driving down Washington Street towards xxxxxxxx Square striking  him on his bicycle. Mr xxx stated that the operator of the vehicle (xxxxxxx xxxx) stopped and gave him her name and number. EMS (xxxxxxxxxxxxxxxxxxxxx) responded to District xxxx to evaluate Mr xxx and later transported him to Brigham & Women's for further evaluation.

The officer contacted Ms xxx (xxxxxxxxxxxx) via telephone for further information on her vehicle Mass registration xxxxxx. Ms xxx stated that she was traveling down Washington Street towards xxxxxxxx Square and attempted to turn onto xxxxxxxx Street when Mr xxx came out of nowhere. Ms xxx stated that she could not stop her vehicle in time striking Mr xxx and knocking him off his bicycle. Ms xxx then stated that she stopped her vehicle and exchanged phone numbers with Mr xxx. 

BPD form xxxxx to be completed.",
B2100,2011,8/9/2011,Tuesday,4:12:00 PM,"197 Spencer St South Dorchester , MA, USA",-71.0752,42.2911921,BVA,E911,771122.45341,235038.123799,2931398.60074,893490.293506,197 Spencer St,1,Res,1,92300,4,Councillor Yancey,South Dorchester,8,98,98,98,0,0,OUTSIDE - DAY,0,99,0,CLEAR-DAY,2,1,1,76,67,72,9,4:44:00 AM,6:54:00 PM,0,1.21,0,0,0,0,0,0,1,1,1,MALE,WHITE NON-HISPANIC,47,"About xxxx hours on Tuesday, August xx, xxxx Officer xxxxxx in the xxxxx responded to a radio call for a motor vehicle accident with a pedestrian struck at xxxxxx Av and xxxxxxxxx Rd.

    Upon arrival Officer xxxxxx met with Boston EMS xxx (xxxxxx xxxxxx) who were treating a pedestrian who had been hit by a motor vehicle while riding his bicycle. Pedestrian was conscious, alert, and coherent. Officer xxxxxx spoke with the operator (xxxxxx, xxxxxx) of MA REG# xxxxxx (xxxxxxx Highlander, xxxx). xxxxxx stated he was traveling down xxxxxxx St. toward xxxxxx Av. xxxxxx further stated he came to a stop at the stop light located at xxxxxxx St and xxxxxx Av. Once the light changed to green xxxxxx proceeded to turn left onto xxxxxx Av. At that point xxxxxx stated a pedestrian on a bicycle came down xxxxxxxxx Rd and was headed directly toward his vehicle. xxxxxx stated the bicycle did not appear to be slowing down so xxxxxx attempted to speed up a little in order to avoid hitting the bicyclist. xxxxxx was unable to avoid the collision. The vehicle sustained damage to the rear driver side door, and a broken rear driver window. Vehicle was operated from the scene.

    Officer xxxxxx was then able to speak with victim (xxxxxxxx) who stated he was riding his bicycle down xxxxxxxxx Rd toward xxxxxx Av. xxxxxxxx stated it felt like xxxxxxxxx Rd was on a decline toward xxxxxx Av. xxxxxxxx further stated he was traveling at a high rate of speed and upon approaching the intersection he panicked. Upon his xxxxx xxxxxxxx failed to xxxxxxx the bicycles brakes. xxxxxxxx collided head first into the rear driver side window of the vehicle, causing the window to shatter and break. xxxxxxxx's bicycle damaged the rear driver side door. xxxxxxxx sustained a head injury and was transported to Boston Medical Center for further treatment by Boston EMS xxx.",
B2101,2011,8/11/2011,Thursday,4:12:00 PM,"109 Freeport St North Dorchester , MA, USA",-71.0569629,42.3051206,BVA,E911,776020.257426,236530.974463,2936518.169928,895050.738194,109 Freeport St,0,Emp,1,91600,3,Councillor Baker,North Dorchester,10,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,82,64,73,18,4:47:00 AM,6:51:00 PM,0,0,0,0,0,0,0,0,1,1,1,MALE,BLACK HISPANIC,22,"About xxxx, Thursday, August xx, xxxx, Officer xxxxxxxx in the xxxxx responded to a radio call for pedestrian struck by at m/v at xxxxxxxx St and xxxxxxx St, Dorchester.

On arrival, officer observed the victim being treated by BFD Ladder x.  Victim states he was operating his bicycle inbound on xxxxxxxx St while on the sidewalk.  He states he came into contact with the above m/v being operated by xxxx.  There is a xxxxxxxx building blocking the view on the tight corner and xxxx states due to the speed of the victim on the bicycle he was not able to avoid contact with him.  Victim suffered a cut and bruise to his knee.  Victim evaluated by Ambulance xxx(xxxxxxxxx) and released on scene.  Victim's bicycle damaged during the impact into the m/v.  The front tire would not xxxx and the front brake was broken.  Victim transported to xxxxxxxxxxxxxxxx Rd by officer with his bicycle in the trunk of the cruiser.  Victim informed of this report being made at Area xxxx.",
B2102,2011,8/11/2011,Thursday,4:40:00 PM,"1 Levant St South Dorchester , MA, USA",-71.0708241,42.3031029,BVA,E911,772234.175459,235376.97668,2935766.320981,894821.574635,1 Levant St,0,Res,1,91700,4,Councillor Yancey,South Dorchester,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,82,64,73,18,4:47:00 AM,6:51:00 PM,0,0,0,0,0,0,0,0,1,1,1,MALE,BLACK NON-HISPANIC,16,"About xxxxx Po's R. Young, E. xxxxxx & C. xxxxxxx responded to xxxxxx ave & xxxxxx st. for a mva involving a child on a bike.

On arrival Po's observed the above victim, who was conscious being treated by BFD engine xx for complaints of pain to his right leg. PO then spoke to the operator of the above Honda Civic who stated she was exiting xxxxxx ST. turning right onto xxxxxx AVE when she avoided one Bicyclist coming down xxxxxx AVE but struck the second. PO was then informed by the above witness that the operator of the Honda was talking on her cell phone and didn't see the kids on the bikes until the first bike past in front of her.

The victim was then transported to BMCH by Boston EMS xxxx for complaints of pain. The victims mother xxxxxx xxxxx who arrived on scene after the incident went to the hospital with the victim. The Honda sustained xxxxxxxx front end damage and was driven from the scene by the operator.

BPD accident form completed.",
B2103,2011,8/11/2011,Thursday,5:32:00 PM,"238 Summer St Central Boston , MA, USA",-71.0532444,42.3516909,BVP,E911,776878.543428,236792.580037,2953501.870322,900227.370074,238 Summer St,1,Emp,0,70100,2,Councillor Linehan,Central,8,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,82,64,73,18,4:47:00 AM,6:51:00 PM,0,0,0,0,0,0,0,0,0,0,0,MALE,WHITE NON-HISPANIC,24,"At xxxxxx, Thursday, August xx, xxxx, Officer xxxxxx in the xxxxx Unit responded to a radio call for a pedestrian struck by a bicyclist at Summer St by Atlantic St, Boston.  On arrival, opposite xxx Summer St, Officer xxxxxx observed xxxxxxx xxxxx being attended to by Boston EMS unit xxxx (xxxxxxxxxxxxxxxxxxxxxxxxxx), who transported Ms xxx to Tufts Medical Center.  This location of this incident is a two way, multiple lane, median divided street, with no crosswalk.  

Officer xxxxxx spoke to xxxx xxx who stated that he was riding his bicycle on Summer St toward Atlantic Av and was unable to avoid colliding into Ms xxx who was crossing Summer St between cars stopped in traffic.  Mr xxx reported no injury to himself or his bicycle.

Officer xxxxxx spoke to witness #x xxxxxxxxx xxxxxxx, who stated that she was in her car stopped in traffic and observed the bicyclist xxx pass between the stopped cars and strike pedestrian xxxxx, who was crossing the street.

Officer xxxxxx spoke to witness #x xxxxxxxxx xxxxxxxx, who stated that she was in her car stopped in traffic and heard the noise of the collision behind her.

Officer xxxxxx spoke to xxxxxxx xxxxx at Tufts Medical Center (being treated for injury to back, left arm and shoulder), who stated that she was crossing Summer St from the Federal xxxxxxx Bank to South Station.  Ms xxx further stated that cars were stopped in traffic with a red light and was then struck by the bicyclist Mr xxx, who was passing between the second and third lane of cars (from the sidewalk). 

Upon review with duty supervisor Lt xxxxxxxxxxx, no citations will be issued at this time.  Incident to be referred to District x Auto Investigations.",
B2104,2011,8/11/2011,Thursday,6:49:00 PM,"412 Washington St Allston , MA, USA",-71.1236091,42.3348097,BVA,N/A,749224.231373,228363.545723,2952429.222442,899900.427,412 Washington St,1,Com,1,202,9,Councillor Ciommo,Allston/Brighton,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,4,82,64,73,18,4:47:00 AM,6:51:00 PM,0,0,0,0,0,0,0,0,0,0,0,,,,"Approx xxxxxx this date,P.O. Long assigned to the xxxxx car was on xxxxxxxxxx when he on-sighted a m/v accident involving a bicyclist and a m/v. According to all parties, the m/v Mass reg xxxxxx was entering a parking lot located at Washington and Parsons st, when the bicycle being operated by Mr. xxx xxxxxxx of # x xxxxxxxxx st, xxxxxxx,xxxxxxxx the m/v in the right rear quarter panel, causing visible damage to the m/v, and also damage to the front of the bicycle. All parties refused medical treatment at this time.",
B2105,2011,8/12/2011,Thursday,11:24:00 PM,"228 Massachusetts Ave Fenway , MA, USA",-71.0864074,42.3446115,BVA,E911,767954.332584,234072.480572,2950925.972528,899442.236426,228 Massachusetts Ave,0,Exe,0,10401,7,Councillor Jackson,Fenway/Kenmore,3,8,98,98,0,0,OUTSIDE - NIGHT - STREET LIGHTS,0,0,0,CLEAR - NIGHT,3,1,2,83,65,74,18,4:48:00 AM,6:50:00 PM,0,0,0,0,0,0,1,0,1,1,1,MALE,ASIAN,34,"About xxxxxxx on Thursday xxxxxxxxx, Officer xxxxxxx (xxxxx unit) responded to a radio call for a report of a bicyclist struck outside xxx Mass Av.

   On arrival officer observed the victim (later identified as xxxxx xxx) being treated by Health & Hospitals ambulance #xxxx (EMT's Berger & xxxxxxxxxxx). Also on-scene was The Boston fire Department ladder xx and engine xx.

   The victim at this time was transported to The Boston Medical Center emergency room to be treated for injuries to his mouth (missing teeth), a fractured left wrist and multiple abrasions to his shoulders.

   Officer then spoke to (witness) xxxxxx xxxxxx who stated that she heard the suspect m/v screeching it's tires and observed it traveling at a high rate of speed southbound on Mass Av. The witness then heard the collision and observed that the suspect m/v had struck a bicyclist and fled the scene. 

   Officer also spoke to another witness on-scene who stated that the suspect m/v was traveling at a high rate of speed while changing lanes multiple times in an attempt to pass other m/v traffic. The suspect m/v was described as a dark colored sedan possibly a toyota camry or xxxxxx. No registration number was observed but the suspect m/v was observed traveling southbound on Mass Av after the accident.

   Officer also observed that a parked xxx shuttle bus (registration #xxxxxx) sustained damage to a rear brake light possibly caused by the bicycle striking it. Officer located the operator of the bus and informed him of the damage.

   Officer then observed two of the victims teeth underneath the rear of the bus and retrieved them. Officer also took custody of the victims bicycle which will be held for safekeeping at xxx.

   Officer while on-scene broadcast a description of the suspect m/v and it's last known direction. Officer then responded to the BMC and forwarded the victims teeth to the staff in the emergency room. The victim was conscious and alert at the hospital and was being treated by Dr xxxxxxx.

   Officer also observed that there are multiple security cameras in the area including church Park which may have recorded the accident. xxxx notified, xxxxxx completed.",
B2106,2011,7/22/2011,Saturday,8:34:00 AM,"MA, USA",-71.3824374,42.4072107,BVA,E911,,,,,,,,0,,,,,98,98,98,98,0,0,OUTSIDE - DAY,0,,0,SUNNY - DAY,3,1,4,83,65,74,18,4:48:00 AM,6:50:00 PM,0,0,0,0,0,0,0,0,1,0,1,MALE,WHITE HISPANIC,21,"Approx xxxx pm this date,P.O. Long assigned to the xxxxx car responded to a radio call for a m/v accident involving a bicycle. Upon arrival, the victim was being treated by H & H Amb xx( (EMT's Gibbons and xxxx) for minor facial injuries. According to the operator of the m/v and the witness , the victim on the bicycle was traveling outbound on Comm ave, and riding xxxxxx fast, and xxxxxxx the red light, and came into contact with the m/v. The victim was treated on-scene by H&H ,however refused any further treatment, and refused transport to the hospital.",
B2107,2011,8/12/2011,Friday,7:31:00 PM,"359 Geneva Ave South Dorchester , MA, USA",-71.0693458,42.3019304,BVA,ON-SITE,772672.629391,235510.617438,2935401.62652,894710.415763,359 Geneva Ave,0,Res,0,91700,4,Councillor Yancey,South Dorchester,8,98,98,98,0,0,DUSK,0,99,0,CLEAR - NIGHT,3,1,4,83,65,74,18,4:48:00 AM,6:50:00 PM,0,0,0,0,0,0,0,0,99,0,0,MALE,BLACK NON-HISPANIC,37,"ABOUT xxxx PM PO xxxxx ASSIGNED TO THE xxxxx WHILE ON PATROL WAS WAVED DOWN BY A BLK FEMALE WHO WAS STANDING BESIDE A HISPANIC WITH A BICYCLE LAYING IN THE STREET.
           THE FEMALE STATED THAT  THE MALE LATER IDENTIFIED AS xxxxxxx xxxxxx WAS HIT OFF HIS BICYCLE BY A BLK HONDA CRV MA REG xxxxxx. PO TRIED TO TALK TO xxxxxxx BUT HE SPOKE NO ENGLISH. PO WAS JOINED BY THE xxxxx PO xxxxxxxx. THE VICTIM STATED THAT HE WAS RIDING HIS BICYCLE  AND WHEN HE REACHED THE INTERSECTION OF xxxxxxx ST AT xxxxxx AV A  BLK HONDA CRV xxxxxxxx AND HIT HIM. HE STATED THAT THE HONDA DROVE UP xxxxxxx ST TOWARDS xxxxxxxx RD. 
            AMB xx RESPONDED AND THE VICTIM REFUSED MEDICAL ATTENTION.",
